player_name,team,league,position,jersey_number,goals,assists,yellow_cards,red_cards,shots,shots_on_goal,saves,clean_sheets,goals_against,photo_url,height,weight,birthdate,nationality
David Costa,Lens,Ligue 1,Midfielder,10,0,0,0,0,0,0,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/72/74472.jpg,"5' 6""",139 lbs,2001-01-05T08:00Z,Portugal
Josué Casimir,Le Havre AC,Ligue 1,Forward,23,0,3,3,0,6,0,0,3,7,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/28/79828.jpg,"5' 10""",N/A,2001-09-24T07:00Z,Guadeloupe
Arouna Sangante,Le Havre AC,Ligue 1,Defender,93,0,0,3,0,5,1,10,5,9,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/28/81328.jpg,"6' 2""",168 lbs,2002-04-12T07:00Z,Senegal
Arthur Theate,Stade Rennais,Ligue 1,Defender,5,0,0,1,0,7,1,7,2,11,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/58/99158.jpg,"6' 1""",179 lbs,2000-05-25T07:00Z,Belgium
Alan Virginius,Lille,Ligue 1,Forward,26,0,0,0,0,0,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/68/76368.jpg,"5' 9""",141 lbs,2003-01-03T08:00Z,France
Emanuel Emegha,Strasbourg,Ligue 1,Forward,10,1,0,2,0,13,5,2,1,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/62/101362.jpg,"6' 5""",139 lbs,2003-02-03T08:00Z,Netherlands
Waren Kamanzi,Toulouse,Ligue 1,Defender,12,0,0,0,0,0,0,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/47/100547.jpg,"5' 10""",N/A,2000-11-11T08:00Z,Norway
Hugo Ekitike,Paris Saint-Germain,Ligue 1,Forward,44,0,0,0,0,0,0,0,0,0,N/A,"6' 2""",163 lbs,2002-06-20T07:00Z,France
Siriné Doucouré,Lorient,Ligue 1,Forward,29,1,2,1,0,7,3,0,0,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/54/84254.jpg,"6' 4""",163 lbs,2002-04-08T07:00Z,France
Alidu Seidu,Clermont Foot,Ligue 1,Defender,36,0,1,4,0,5,1,4,2,17,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/84/89884.jpg,"5' 8""",150 lbs,2000-06-04T07:00Z,Ghana
Adrien Truffert,Stade Rennais,Ligue 1,Defender,3,1,0,1,0,9,4,3,2,7,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/07/62307.jpg,"5' 9""",152 lbs,2001-11-20T08:00Z,France
Jeremy Le Douaron,Brest,Ligue 1,Forward,22,1,0,1,0,27,9,1,3,11,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/15/59515.jpg,"6' 2""",172 lbs,1998-04-21T07:00Z,France
Morgan Guilavogui,Lens,Ligue 1,Forward,27,2,0,0,0,14,5,1,0,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/91/90791.jpg,"6' 2""",179 lbs,1998-03-10T08:00Z,Guinea
Ismael Doukoure,Strasbourg,Ligue 1,Defender,29,0,0,2,0,6,0,5,3,15,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/09/84409.jpg,"6' 0""",168 lbs,2003-07-24T07:00Z,France
Jaouen Hadjam,Nantes,Ligue 1,Defender,26,0,0,0,0,1,0,0,0,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/53/84753.jpg,"6' 0""",183 lbs,2003-03-26T08:00Z,Algeria
Simon Elisor,Metz,Ligue 1,Forward,11,1,0,0,0,7,3,0,0,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/13/65013.jpg,"6' 1""",163 lbs,1999-07-22T07:00Z,France
Eliot Matazo,AS Monaco,Ligue 1,Midfielder,15,0,1,2,0,1,1,1,0,3,N/A,"5' 7""",N/A,2002-02-15T08:00Z,Belgium
Isaak Touré,Lorient,Ligue 1,Defender,95,1,1,2,0,10,6,11,1,14,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/87/83687.jpg,"6' 9""",214 lbs,2003-03-28T08:00Z,France
Saïdou Sow,Strasbourg,Ligue 1,Defender,13,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/06/66606.jpg,"6' 1""",163 lbs,2002-07-04T07:00Z,Guinea
Josh Wilson-Esbrand,Stade de Reims,Ligue 1,Defender,19,1,0,1,0,2,1,1,0,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/38/101538.jpg,"5' 9""",N/A,2002-12-26T08:00Z,England
Emmanuel Agbadou,Stade de Reims,Ligue 1,Defender,24,0,0,0,0,8,1,6,3,8,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/15/98515.jpg,"6' 4""",174 lbs,1997-06-17T07:00Z,N/A
Lorenz Assignon,Stade Rennais,Ligue 1,Defender,22,1,1,4,0,10,3,4,1,12,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/68/59968.jpg,"5' 10""",148 lbs,2000-06-22T07:00Z,France
Habib Keita,Clermont Foot,Ligue 1,Midfielder,6,0,0,1,0,6,0,1,1,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/squad_default_img.png,"6' 0""",159 lbs,2002-02-05T08:00Z,Mali
Fabian Rieder,Stade Rennais,Ligue 1,Midfielder,32,0,0,0,0,2,1,1,0,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/16/101716.jpg,"5' 10""",161 lbs,2002-02-16T08:00Z,Switzerland
Ângelo Gabriel,Strasbourg,Ligue 1,Forward,23,0,1,0,0,4,3,0,1,9,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/59/101559.jpg,"5' 11""",172 lbs,2004-12-21T08:00Z,Brazil
Marvin Senaya,Strasbourg,Ligue 1,Defender,28,0,0,1,1,2,1,7,2,8,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/86/81386.jpg,"5' 11""",163 lbs,2001-01-28T08:00Z,France
Warmed Omari,Stade Rennais,Ligue 1,Defender,23,0,0,2,1,3,1,10,2,11,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/48/56748.jpg,"6' 2""",161 lbs,2000-04-23T07:00Z,France
Ignacio Miramon,Lille,Ligue 1,Midfielder,20,0,0,0,0,2,1,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/87/101587.jpg,"5' 8""",161 lbs,2003-06-12T07:00Z,Argentina
Jean N'Guessan,Metz,Ligue 1,Midfielder,21,0,0,0,0,0,0,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/52/93252.jpg,"5' 10""",174 lbs,2003-04-17T07:00Z,N/A
Vanderson,AS Monaco,Ligue 1,Defender,2,1,1,1,0,10,3,0,2,9,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/29/95629.jpg,"5' 11""",161 lbs,2001-06-21T07:00Z,Brazil
Teddy Boulhendi,Nice,Ligue 1,Goalkeeper,77,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/04/66704.jpg,"6' 1""",181 lbs,2001-04-09T07:00Z,Algeria
Ibrahim Diakité,Stade de Reims,Ligue 1,Defender,41,0,0,0,0,0,0,0,0,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/98/84598.jpg,"5' 10""",N/A,2003-10-31T08:00Z,Guinea
Elye Wahi,Lens,Ligue 1,Forward,9,1,1,4,0,13,8,0,0,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/38/83638.jpeg,"6' 0""",161 lbs,2003-01-02T08:00Z,France
Loris Mouyokolo,Lorient,Ligue 1,Defender,4,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/45/79345.jpg,"6' 4""",185 lbs,2001-05-22T07:00Z,France
Oussama Targhaline,Le Havre AC,Ligue 1,Midfielder,5,0,0,1,0,1,0,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/45/92345.jpg,"6' 1""",152 lbs,2002-05-20T07:00Z,Morocco
Bamba Dieng,Lorient,Ligue 1,Forward,11,0,0,0,0,2,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/86/92486.jpg,"5' 10""",159 lbs,2000-03-23T08:00Z,Senegal
Quentin Merlin,Nantes,Ligue 1,Midfielder,29,0,1,0,0,9,2,1,3,19,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/40/83140.jpg,"5' 8""",N/A,2002-05-16T07:00Z,France
Kévin Keben,Toulouse,Ligue 1,Defender,25,0,0,0,0,0,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/00/84100.jpg,"6' 2""",N/A,2004-01-26T08:00Z,Cameroon
Adson ,Nantes,Ligue 1,Midfielder,20,0,0,0,0,4,0,0,0,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/58/101658.jpg,"5' 6""",141 lbs,2000-10-06T07:00Z,Brazil
Dion Moise Sahi,Strasbourg,Ligue 1,Forward,11,1,0,0,0,8,1,1,0,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/81/92681.jpg,"5' 9""",152 lbs,2001-12-20T08:00Z,Mali
Mamady Bangré,Toulouse,Ligue 1,Midfielder,21,0,1,1,0,3,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/04/79604.jpg,"5' 7""",141 lbs,2001-06-15T07:00Z,Burkina Faso
Maxime Estève,Montpellier,Ligue 1,Defender,14,0,0,1,1,2,0,4,3,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/16/90216.jpg,"6' 4""",192 lbs,2002-05-26T07:00Z,France
Matthis Abline,Nantes,Ligue 1,Forward,39,1,0,0,0,11,6,0,1,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/56/78356.jpg,"5' 9""",N/A,2003-03-28T08:00Z,France
Hakon Arnar Haraldsson,Lille,Ligue 1,Midfielder,7,0,0,2,0,0,0,0,0,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/44/101344.jpg,"5' 11""",161 lbs,2003-04-10T07:00Z,Iceland
Antoine Mendy,Nice,Ligue 1,Defender,33,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/42/80642.jpg,"6' 2""",163 lbs,2004-05-27T07:00Z,France
Andy Diouf,Lens,Ligue 1,Midfielder,18,0,0,1,0,15,2,1,1,8,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/91/76291.jpg,"6' 2""",181 lbs,2003-05-17T07:00Z,France
Amir Richardson,Stade de Reims,Ligue 1,Midfielder,8,2,2,2,0,6,5,5,2,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/88/81588.jpg,"6' 5""",N/A,2002-01-24T08:00Z,Morocco
Yassine Kechta,Le Havre AC,Ligue 1,Midfielder,8,0,1,0,0,5,2,2,0,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/54/80954.jpg,"5' 5""",128 lbs,2002-02-25T08:00Z,Morocco
Sacha Delaye,Montpellier,Ligue 1,Forward,19,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/12/84012.jpg,"5' 7""",141 lbs,2002-04-23T07:00Z,France
Kevin Daniel Van Den Kerkhof,Metz,Ligue 1,Defender,22,1,1,1,0,7,5,2,1,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/41/67741.jpg,"5' 10""",168 lbs,1996-03-14T08:00Z,Algeria
Roggerio Nyakossi,Marseille,Ligue 1,Defender,32,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/squad_default_img.png,"6' 4""",N/A,2004-01-13T08:00Z,Switzerland
Julien Le Cardinal,Brest,Ligue 1,Defender,25,0,0,0,0,0,0,1,0,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/34/93734.jpg,"6' 0""",161 lbs,1997-08-03T07:00Z,France
Neil El Aynaoui,Lens,Ligue 1,Midfielder,23,1,0,1,0,7,3,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/19/70419.jpg,"6' 1""",172 lbs,2001-07-02T07:00Z,France
Guillaume Restes,Toulouse,Ligue 1,Goalkeeper,50,0,0,1,0,0,0,36,2,16,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/01/84101.jpg,"6' 1""",181 lbs,2005-03-11T08:00Z,France
Ayoub Amraoui,Nice,Ligue 1,Defender,38,0,0,0,0,0,0,0,0,0,N/A,"6' 1""",161 lbs,2004-05-14T07:00Z,Morocco
Yannis M'Bemba,Nantes,Ligue 1,Defender,22,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/14/77214.jpg,"6' 4""",N/A,2001-07-01T07:00Z,France
Bilal Nadir,Marseille,Ligue 1,Midfielder,34,0,0,0,0,0,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/58/84358.jpg,"5' 8""",141 lbs,2003-11-28T08:00Z,France
Bradley Locko,Brest,Ligue 1,Defender,2,0,1,1,0,3,0,1,3,13,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/68/86468.jpg,"5' 11""",N/A,2002-05-06T07:00Z,France
Bertug Ozgur Yildirim,Stade Rennais,Ligue 1,Forward,99,0,0,1,0,3,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/08/101708.jpg,"6' 1""",N/A,2002-07-12T07:00Z,Turkey
Massamba Ndiaye,Clermont Foot,Ligue 1,Goalkeeper,1,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/67/93867.jpg,"6' 8""",174 lbs,2001-10-08T07:00Z,Senegal
Joel Mugisha,Lorient,Ligue 1,Forward,93,0,0,1,0,0,0,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/20/100620.jpg,"5' 8""",N/A,2002-11-12T08:00Z,Norway
Bamo Meïté,Marseille,Ligue 1,Midfielder,18,0,0,0,0,1,0,2,1,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/15/94715.jpg,"6' 0""",N/A,2001-12-03T08:00Z,N/A
Habib Diarra,Strasbourg,Ligue 1,Midfielder,19,1,1,0,0,6,1,1,2,10,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/26/83226.jpg,"5' 10""",161 lbs,2004-01-03T08:00Z,France
Alaa Bellarouch,Strasbourg,Ligue 1,Goalkeeper,36,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/18/91518.jpg,"6' 2""",163 lbs,2002-02-01T08:00Z,Morocco
Axel Camblan,Brest,Ligue 1,Midfielder,11,0,0,2,0,2,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/81/88881.jpg,"5' 6""",N/A,2003-06-18T07:00Z,France
Yann Lienard,AS Monaco,Ligue 1,Goalkeeper,50,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/13/86613.jpg,"6' 4""",N/A,2003-03-16T08:00Z,France
Théo Le Bris,Lorient,Ligue 1,Defender,37,0,0,0,0,6,2,2,1,12,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/87/70987.jpg,"5' 7""",N/A,2002-10-01T07:00Z,France
Bradley Barcola,Paris Saint-Germain,Ligue 1,Forward,29,0,2,2,0,10,2,1,2,9,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/squad_default_img.png,"6' 1""",161 lbs,2002-09-02T07:00Z,France
Aiman Maurer,Clermont Foot,Ligue 1,Forward,20,0,0,0,0,2,1,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/43/88643.jpg,"5' 8""",N/A,2004-09-25T07:00Z,Morocco
Oumar Diakité,Stade de Reims,Ligue 1,Midfielder,22,1,0,1,0,8,3,1,0,7,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/16/101516.jpg,"5' 11""",N/A,2003-12-20T08:00Z,Austria
Maghnes Akliouche,AS Monaco,Ligue 1,Midfielder,21,3,1,1,0,11,7,0,0,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/07/69307.jpg,"6' 0""",N/A,2002-02-25T08:00Z,France
Jelle Van Neck,Marseille,Ligue 1,Goalkeeper,40,0,0,0,0,0,0,0,0,0,N/A,"6' 3""",N/A,2004-03-07T08:00Z,Belgium
Kamory Doumbia,Brest,Ligue 1,Midfielder,23,0,0,0,0,3,1,0,0,1,N/A,"5' 7""",N/A,2003-02-18T08:00Z,Mali
Skelly Alvero,Lyon,Ligue 1,Midfielder,80,1,0,2,0,7,3,0,0,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/09/81509.jpg,"6' 8""",203 lbs,2002-05-02T07:00Z,France
Sael Kumbedi Nseke,Lyon,Ligue 1,Defender,20,0,1,2,0,6,4,1,3,11,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/47/86547.jpg,"5' 9""",148 lbs,2005-03-26T08:00Z,France
Frank Magri,Toulouse,Ligue 1,Forward,19,3,0,3,0,19,8,1,2,7,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/39/79939.jpg,"5' 10""",163 lbs,1999-09-04T07:00Z,Cameroon
Soungoutou Magassa,AS Monaco,Ligue 1,Midfielder,88,0,0,3,0,5,1,2,4,10,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/47/79647.jpg,"6' 2""",N/A,2003-10-08T07:00Z,France
Ibrahim Salah,Stade Rennais,Ligue 1,Forward,34,3,0,2,0,11,8,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/22/100622.jpg,"6' 1""",N/A,2001-08-30T07:00Z,Morocco
Ernest Nuamah,Lyon,Ligue 1,Forward,37,1,0,1,0,14,6,0,0,8,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/22/101722.jpg,"5' 10""",157 lbs,2003-11-01T08:00Z,Ghana
Jeanuël Belocian,Stade Rennais,Ligue 1,Defender,16,0,0,0,0,1,0,1,0,10,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/99/83899.jpg,"5' 11""",N/A,2005-02-17T08:00Z,France
Danley Jean Jacques,Metz,Ligue 1,Midfielder,27,0,0,0,0,6,1,3,1,16,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/85/94585.jpg,"6' 0""",159 lbs,2000-05-20T07:00Z,Haiti
Oscar Cortés,Lens,Ligue 1,Forward,15,0,1,0,0,1,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/65/101365.jpg,"5' 9""",161 lbs,2003-12-03T08:00Z,Colombia
Pablo Pagis,Lorient,Ligue 1,Forward,26,0,0,1,0,3,1,0,0,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/09/84609.jpg,"5' 11""",152 lbs,2002-12-29T08:00Z,France
Salama,Stade de Reims,Ligue 1,Forward,11,0,0,0,0,4,1,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/77/96877.jpg,"6' 4""",172 lbs,2000-07-18T07:00Z,France
Enzo Tchato Mbiayi,Montpellier,Ligue 1,Defender,29,0,0,0,0,1,1,1,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/10/67710.jpg,"6' 0""",163 lbs,2002-11-23T08:00Z,Cameroon
Désiré Doué,Stade Rennais,Ligue 1,Midfielder,33,1,0,0,0,12,3,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/97/83697.jpg,"5' 11""",N/A,2005-06-03T07:00Z,France
Jeremy Sebas,Strasbourg,Ligue 1,Forward,33,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2003-04-14T07:00Z,Martinique
Leny Yoro,Lille,Ligue 1,Defender,15,2,0,2,0,6,6,4,5,9,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/67/90767.jpg,"6' 3""",N/A,2005-11-13T08:00Z,France
Abakar Sylla,Strasbourg,Ligue 1,Defender,24,0,0,0,0,1,0,1,1,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/69/101469.jpg,"6' 2""",168 lbs,2002-12-25T08:00Z,N/A
Junior Mwanga,Strasbourg,Ligue 1,Defender,18,0,0,1,0,4,0,1,1,6,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/71/88871.jpg,"6' 0""",174 lbs,2003-05-11T07:00Z,France
Diego Moreira,Lyon,Ligue 1,Forward,19,0,0,0,0,2,1,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/36/101736.jpg,"5' 10""",161 lbs,2004-08-06T07:00Z,Portugal
Alexsandro Ribeiro,Lille,Ligue 1,Defender,4,0,0,3,1,6,1,3,6,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/01/98501.jpg,"6' 2""",181 lbs,1999-08-09T07:00Z,Brazil
Mohamed El Arouch,Lyon,Ligue 1,Midfielder,84,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/24/80924.jpg,"5' 5""",121 lbs,2004-04-06T07:00Z,France
Khalil Fayad,Montpellier,Ligue 1,Midfielder,22,1,1,1,0,6,2,0,1,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/87/79887.jpg,"5' 8""",132 lbs,2004-06-09T07:00Z,France
Badredine Bouanani,Nice,Ligue 1,Midfielder,22,0,0,0,0,4,1,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/71/81571.jpg,N/A,N/A,2004-12-08T08:00Z,Algeria
Kassoum Ouattara,AS Monaco,Ligue 1,Defender,20,0,0,0,0,1,1,0,0,0,N/A,"5' 9""",N/A,2004-10-14T07:00Z,France
Reda Belahyane,Nice,Ligue 1,Midfielder,37,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/20/80620.jpg,"5' 7""",117 lbs,2004-06-01T07:00Z,France
Malamine Efekele,AS Monaco,Ligue 1,Forward,44,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/squad_default_img.png,"5' 9""",N/A,2004-07-19T07:00Z,France
Warren Zaïre-Emery,Paris Saint-Germain,Ligue 1,Midfielder,33,2,2,2,0,10,4,5,4,8,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/79/86879.jpg,"5' 10""",150 lbs,2006-03-08T08:00Z,France
Edan Diop,AS Monaco,Ligue 1,Midfielder,37,0,0,1,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/63/83163.jpg,"5' 8""",N/A,2004-08-28T07:00Z,France
Andy Logbo,Le Havre AC,Ligue 1,Forward,20,0,0,0,0,4,0,3,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/81/83781.jpg,"6' 2""",163 lbs,2004-05-06T07:00Z,France
Joseph N'Duquidi,Metz,Ligue 1,Midfielder,34,0,0,2,0,2,0,2,2,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/01/81301.jpg,"6' 2""",161 lbs,2004-10-31T07:00Z,France
Guela Doué,Stade Rennais,Ligue 1,Defender,17,0,0,0,1,3,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/44/81244.jpg,"6' 1""",N/A,2002-10-17T07:00Z,France
Tiago Santos,Lille,Ligue 1,Defender,22,0,0,2,0,8,1,0,3,9,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/41/101141.jpg,"5' 9""",N/A,2002-07-23T07:00Z,Portugal
Eliesse Seghir,AS Monaco,Ligue 1,Midfielder,7,0,0,0,0,1,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/36/90636.jpg,"5' 10""",N/A,2005-02-16T08:00Z,France
Dembo Sylla,Lorient,Ligue 1,Defender,20,0,0,0,0,1,0,1,0,3,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/92/86192.jpg,"5' 9""",150 lbs,2002-11-10T08:00Z,Guinea
Axel Gueguin,Montpellier,Ligue 1,Forward,38,0,0,0,0,0,0,0,0,0,N/A,"5' 7""",N/A,2005-03-24T08:00Z,France
Christian Mawissa Elebi,Toulouse,Ligue 1,Defender,13,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/20/87320.jpg,"5' 11""",N/A,2005-04-18T07:00Z,France
Nazim Babai,AS Monaco,Ligue 1,Defender,33,0,0,0,0,0,0,0,0,0,N/A,"5' 7""",N/A,2003-01-14T08:00Z,Algeria
Ayman Kari,Lorient,Ligue 1,Midfielder,44,0,0,0,0,0,0,0,0,1,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/74/83674.jpg,"5' 9""",N/A,2004-11-19T08:00Z,France
Noam Mayoka-Tika,Marseille,Ligue 1,Midfielder,66,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2003-11-02T08:00Z,Belgium
Mamadou Sarr,Lyon,Ligue 1,Defender,29,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/69/90769.jpg,"6' 2""",170 lbs,2005-08-29T07:00Z,France
Ethan Mbappé,Paris Saint-Germain,Ligue 1,Midfielder,38,0,0,0,0,0,0,0,0,0,N/A,"5' 9""",N/A,2006-12-29T08:00Z,France
Noah Lahmadi,Toulouse,Ligue 1,Midfielder,34,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/00/84000.jpg,N/A,N/A,2005-01-05T08:00Z,France
Ylies Aradj,Toulouse,Ligue 1,Defender,26,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/99/84099.jpg,N/A,N/A,2005-06-05T07:00Z,France
Jérémy Jacquet,Stade Rennais,Ligue 1,Defender,42,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/squad_default_img.png,N/A,N/A,2005-07-13T07:00Z,France
Arthur Atta,Metz,Ligue 1,Midfielder,25,0,0,0,0,0,0,0,0,5,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/14/87514.jpg,"6' 2""",170 lbs,2003-01-14T08:00Z,France
Nathan Zeze,Nantes,Ligue 1,Defender,44,0,0,0,0,0,0,0,0,2,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/52/90752.jpg,"6' 3""",N/A,2005-06-18T07:00Z,France
